date,trips
2021-01-27,386591
2021-01-28,418107
2021-01-29,494977
2021-01-30,468701
2021-01-31,395342
2021-02-01,176946
2021-02-02,302785
2021-02-03,421697
2021-02-04,419432
2021-02-05,478766
2021-02-06,470555
2021-02-07,344533
2021-02-08,398445
2021-02-09,398476
2021-02-10,403476
2021-02-11,428288
2021-02-12,469162
2021-02-13,509331
2021-02-14,460661
2021-02-15,367170
2021-02-16,362596
2021-02-17,415856
2021-02-18,372878
2021-02-19,459887
2021-02-20,497072
2021-02-21,399763
2021-02-22,382811
2021-02-23,392696
2021-02-24,412556
2021-02-25,436556
2021-02-26,500049
2021-02-27,509383
2021-02-28,422116
2021-03-01,377851
2021-03-02,416164
2021-03-03,421385
2021-03-04,450961
2021-03-05,506026
2021-03-06,535305
2021-03-07,429943
2021-03-08,384074
2021-03-09,412184
2021-03-10,427835
2021-03-11,452247
2021-03-12,512402
2021-03-13,540145
2021-03-14,434500
2021-03-15,410346
2021-03-16,430450
2021-03-17,468420
2021-03-18,506696
2021-03-19,547286
2021-03-20,572834
2021-03-21,475125
2021-03-22,399694
2021-03-23,418262
2021-03-24,476340
2021-03-25,462906
2021-03-26,516771
2021-03-27,547731
2021-03-28,435906
2021-03-29,388958
2021-03-30,414760
2021-03-31,453886
2021-04-01,475429
2021-04-02,529131
2021-04-03,530618
2021-04-04,442548
2021-04-05,394606
2021-04-06,414193
2021-04-07,448194
2021-04-08,465848
2021-04-09,533929
2021-04-10,563259
2021-04-11,479716
2021-04-12,416069
2021-04-13,409020
2021-04-14,434612
2021-04-15,487351
2021-04-16,526388
2021-04-17,554069
2021-04-18,460604
2021-04-19,390041
2021-04-20,436593
2021-04-21,454034
2021-04-22,473221
2021-04-23,517520
2021-04-24,554055
2021-04-25,452866
2021-04-26,393870
2021-04-27,418401
2021-04-28,461210
2021-04-29,472927
2021-04-30,521049
2021-05-01,543730
2021-05-02,453226
2021-05-03,398437
2021-05-04,424115
2021-05-05,482674
2021-05-06,474259
2021-05-07,508244
2021-05-08,549137
2021-05-09,474326
2021-05-10,387744
2021-05-11,422066
2021-05-12,444446
2021-05-13,438651
2021-05-14,503261
2021-05-15,559656
2021-05-16,460267
2021-05-17,394886
2021-05-18,429698
2021-05-19,474066
2021-05-20,490337
2021-05-21,534816
2021-05-22,593210
2021-05-23,496325
2021-05-24,404551
2021-05-25,431875
2021-05-26,475974
2021-05-27,483930
2021-05-28,564998
2021-05-29,543830
2021-05-30,494548
2021-05-31,381888
2021-06-01,417375
2021-06-02,457339
2021-06-03,521408
2021-06-04,538917
2021-06-05,604903
2021-06-06,522753
2021-06-07,425771
2021-06-08,462554
2021-06-09,483353
2021-06-10,504108
2021-06-11,549286
2021-06-12,591339
2021-06-13,509039
2021-06-14,426672
2021-06-15,452470
2021-06-16,479776
2021-06-17,497133
2021-06-18,540056
2021-06-19,601189
2021-06-20,491630
2021-06-21,419024
2021-06-22,469568
2021-06-23,474599
2021-06-24,500596
2021-06-25,541627
2021-06-26,592505
2021-06-27,509437
2021-06-28,425909
2021-06-29,456586
2021-06-30,494970
2021-07-01,499548
2021-07-02,524148
2021-07-03,504838
2021-07-04,452055
2021-07-05,399883
2021-07-06,431251
2021-07-07,458328
2021-07-08,481778
2021-07-09,542745
2021-07-10,582433
2021-07-11,489066
2021-07-12,411709
2021-07-13,435359
2021-07-14,475649
2021-07-15,500419
2021-07-16,553765
2021-07-17,604369
2021-07-18,491591
2021-07-19,408645
2021-07-20,405013
2021-07-21,448537
2021-07-22,473476
2021-07-23,522622
2021-07-24,563455
2021-07-25,489930
2021-07-26,404749
2021-07-27,437784
2021-07-28,456510
2021-07-29,494486
2021-07-30,520748
2021-07-31,562285
2021-08-01,481244
2021-08-02,390213
2021-08-03,414068
2021-08-04,443982
2021-08-05,468804
2021-08-06,522280
2021-08-07,569160
2021-08-08,501218
2021-08-09,395756
2021-08-10,447106
2021-08-11,473675
2021-08-12,488919
2021-08-13,545024
2021-08-14,569453
2021-08-15,473508
2021-08-16,394599
2021-08-17,423692
2021-08-18,453147
2021-08-19,467746
2021-08-20,509843
2021-08-21,538178
2021-08-22,368187
2021-08-23,355935
2021-08-24,429056
2021-08-25,456507
2021-08-26,491464
2021-08-27,545707
2021-08-28,567488
2021-08-29,473404
2021-08-30,410072
2021-08-31,430261
2021-09-01,489145
2021-09-02,459548
2021-09-03,521886
2021-09-04,564221
2021-09-05,500098
2021-09-06,395602
2021-09-07,406432
2021-09-08,456514
2021-09-09,507516
2021-09-10,556107
2021-09-11,621213
2021-09-12,534914
2021-09-13,445643
2021-09-14,441966
2021-09-15,475545
2021-09-16,467839
2021-09-17,557959
2021-09-18,625960
2021-09-19,526837
2021-09-20,417445
2021-09-21,434912
2021-09-22,460283
2021-09-23,521515
2021-09-24,560792
2021-09-25,618692
2021-09-26,519879
2021-09-27,420676
2021-09-28,429291
2021-09-29,450462
2021-09-30,497163
2021-10-01,557705
2021-10-02,617872
2021-10-03,519400
2021-10-04,441754
2021-10-05,438478
2021-10-06,462111
2021-10-07,504655
2021-10-08,566554
2021-10-09,621231
2021-10-10,541641
2021-10-11,409228
2021-10-12,435918
2021-10-13,467417
2021-10-14,516561
2021-10-15,588384
2021-10-16,679192
2021-10-17,544687
2021-10-18,448521
2021-10-19,449416
2021-10-20,481385
2021-10-21,517255
2021-10-22,582240
2021-10-23,645292
2021-10-24,536413
2021-10-25,434233
2021-10-26,475448
2021-10-27,481865
2021-10-28,540648
2021-10-29,674532
2021-10-30,723913
2021-10-31,641407
2021-11-01,469738
2021-11-02,456073
2021-11-03,489353
2021-11-04,527373
2021-11-05,590944
2021-11-06,638714
2021-11-07,521687
2021-11-08,440808
2021-11-09,452188
2021-11-10,494989
2021-11-11,511859
2021-11-12,631060
2021-11-13,692465
2021-11-14,587864
2021-11-15,491382
2021-11-16,493328
2021-11-17,518967
2021-11-18,565080
2021-11-19,639448
2021-11-20,685939
2021-11-21,568125
2021-11-22,490807
2021-11-23,510698
2021-11-24,540290
2021-11-25,518683
2021-11-26,503179
2021-11-27,549585
2021-11-28,494488
2021-11-29,470870
2021-11-30,495655
2021-12-01,507861
2021-12-02,537700
2021-12-03,639954
2021-12-04,693119
2021-12-05,581815
2021-12-06,492205
2021-12-07,511818
2021-12-08,558111
2021-12-09,594659
2021-12-10,661766
2021-12-11,723144
2021-12-12,594632
2021-12-13,488411
2021-12-14,499807
2021-12-15,538160
2021-12-16,555842
2021-12-17,600145
2021-12-18,610579
2021-12-19,521367
2021-12-20,463663
2021-12-21,445393
2021-12-22,469647
2021-12-23,487348
2021-12-24,475576
2021-12-25,375537
2021-12-26,352054
2021-12-27,375340
2021-12-28,373632
2021-12-29,396095
2021-12-30,431856
2021-12-31,497259
2022-01-01,504550
2022-01-02,363473
2022-01-03,407050
2022-01-04,392726
2022-01-05,398356
2022-01-06,422406
2022-01-07,482455
2022-01-08,527651
2022-01-09,436895
2022-01-10,419305
2022-01-11,452575
2022-01-12,434159
2022-01-13,449548
2022-01-14,548035
2022-01-15,602654
2022-01-16,529353
2022-01-17,411821
2022-01-18,439863
2022-01-19,444835
2022-01-20,502778
2022-01-21,619616
2022-01-22,631088
2022-01-23,511603
